"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally"
"84","001","Bronx","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Female District Leader","84",1,"Public Counter",35
"84","001","Bronx","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Female District Leader","84",1,"Emergency",0
"84","001","Bronx","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Female District Leader","84",1,"Absentee/Military",0
"84","001","Bronx","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Female District Leader","84",1,"Affidavit",0
"84","001","Bronx","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Female District Leader","84",1,"Yolanda Garcia",15
"84","001","Bronx","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Female District Leader","84",1,"Maria Del Carmen Arroyo",13
"84","002","Bronx","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Female District Leader","84",1,"Public Counter",34
"84","002","Bronx","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Female District Leader","84",1,"Emergency",0
"84","002","Bronx","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Female District Leader","84",1,"Absentee/Military",2
"84","002","Bronx","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Female District Leader","84",1,"Affidavit",1
"84","002","Bronx","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Female District Leader","84",1,"Yolanda Garcia",16
"84","002","Bronx","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Female District Leader","84",1,"Maria Del Carmen Arroyo",16
"84","003","Bronx","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Female District Leader","84",1,"Public Counter",44
"84","003","Bronx","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Female District Leader","84",1,"Emergency",0
"84","003","Bronx","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Female District Leader","84",1,"Absentee/Military",2
"84","003","Bronx","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Female District Leader","84",1,"Affidavit",2
"84","003","Bronx","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Female District Leader","84",1,"Yolanda Garcia",16
"84","003","Bronx","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Female District Leader","84",1,"Maria Del Carmen Arroyo",25
"84","004","Bronx","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Female District Leader","84",1,"Public Counter",52
"84","004","Bronx","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Female District Leader","84",1,"Emergency",0
