"Bernie Sanders","2,158"
"Hillary Clinton","6,573"
,
,
,
"Total Votes","8,731"
"Unrecorded",116

"Assembly District 83"
"Public Counter","15,388"
"Emergency",0
"Absentee/Military",326
"Federal",29
"Affidavit",700
"Total Ballots","16,443"
"Less - Inapplicable Federal/Special Presidential Ballots",0
"Total Applicable Ballots","16,443.00"
,
"Bernie Sanders","3,720"
"Hillary Clinton","12,477"
,
,
,
"Total Votes","16,197"
"Unrecorded",246

"Total for 16th Congressional District-Bronx County"
"Public Counter","35,988"
"Emergency",0
"Absentee/Military","1,019"
"Federal",137
"Affidavit","1,374"
"Total Ballots","38,518"
"Less - Inapplicable Federal/Special Presidential Ballots",0
"Total Applicable Ballots","38,518.00"
,
"Bernie Sanders","10,565"
"Hillary Clinton","27,465"
,
,
,
"Total Votes","38,030"
"Unrecorded",488

"Total for Democratic President (Citywide) - Bronx County"

"Public Counter","142,781"
"Emergency",0
"Absentee/Military","2,747"
"Federal",378
"Affidavit","7,836"
"Total Ballots","153,742"
"Less - Inapplicable Federal/Special Presidential Ballots",0
"Total Applicable Ballots","153,742.00"
,
"Bernie Sanders","46,189"
"Hillary Clinton","105,719"
,
,
,
"Total Votes","151,908"
"Unrecorded","1,834"


"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on","Date","Secretary","Chairman","Deputy Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk"
"Page -1 of 1"
