"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally"
"62","021","Richmond","IN-PLAY","Primary Election 2016 - 09/13/2016","Conservative","County Committee","62021",2,"Public Counter",1
"62","021","Richmond","IN-PLAY","Primary Election 2016 - 09/13/2016","Conservative","County Committee","62021",2,"Emergency",0
"62","021","Richmond","IN-PLAY","Primary Election 2016 - 09/13/2016","Conservative","County Committee","62021",2,"Absentee/Military",0
"62","021","Richmond","IN-PLAY","Primary Election 2016 - 09/13/2016","Conservative","County Committee","62021",2,"Affidavit",0
"62","021","Richmond","IN-PLAY","Primary Election 2016 - 09/13/2016","Conservative","County Committee","62021",2,"Frank J. Bisignano",0
"62","021","Richmond","IN-PLAY","Primary Election 2016 - 09/13/2016","Conservative","County Committee","62021",2,"Fred LaRocca",0
"62","021","Richmond","IN-PLAY","Primary Election 2016 - 09/13/2016","Conservative","County Committee","62021",2,"Donna M. Pallante",1
"62","021","Richmond","IN-PLAY","Primary Election 2016 - 09/13/2016","Conservative","County Committee","62021",2,"Gary Gorvitz",1
