"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally"
"62","030","Richmond","IN-PLAY","Primary Election 2016 - 09/13/2016","Conservative","County Committee","62030",2,"Public Counter",0
"62","030","Richmond","IN-PLAY","Primary Election 2016 - 09/13/2016","Conservative","County Committee","62030",2,"Emergency",0
"62","030","Richmond","IN-PLAY","Primary Election 2016 - 09/13/2016","Conservative","County Committee","62030",2,"Absentee/Military",0
"62","030","Richmond","IN-PLAY","Primary Election 2016 - 09/13/2016","Conservative","County Committee","62030",2,"Affidavit",0
"62","030","Richmond","IN-PLAY","Primary Election 2016 - 09/13/2016","Conservative","County Committee","62030",2,"Emily Caluccio",0
"62","030","Richmond","IN-PLAY","Primary Election 2016 - 09/13/2016","Conservative","County Committee","62030",2,"Salvatore Coluccio",0
"62","030","Richmond","IN-PLAY","Primary Election 2016 - 09/13/2016","Conservative","County Committee","62030",2,"Eleanor Trunzo",0
"62","030","Richmond","IN-PLAY","Primary Election 2016 - 09/13/2016","Conservative","County Committee","62030",2,"Francesco A. Trunzo Sr.",0
